customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
CUST_27692,28,140250,OWN,12.0,MEDICAL,A,6800,7.49,0,0.04,N,7
CUST_27693,29,74000,RENT,3.0,HOMEIMPROVEMENT,C,16000,13.11,1,0.22,Y,5
CUST_27694,32,140250,MORTGAGE,16.0,VENTURE,A,6000,7.9,0,0.04,N,8
CUST_27695,29,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,B,18000,12.42,0,0.11,N,6
CUST_27696,32,62900,RENT,6.0,MEDICAL,D,16000,14.96,1,0.22,N,5
CUST_27697,29,74000,RENT,0.0,HOMEIMPROVEMENT,C,16000,13.79,1,0.22,Y,8
CUST_27698,28,140250,MORTGAGE,8.0,PERSONAL,F,20000,18.99,0,0.12,Y,7
CUST_27699,33,140250,MORTGAGE,11.0,PERSONAL,E,15000,16.32,1,0.09,Y,5
CUST_27700,28,140250,MORTGAGE,0.0,EDUCATION,A,10000,7.49,0,0.06,N,5
CUST_27701,28,140250,MORTGAGE,4.0,EDUCATION,D,20000,15.31,0,0.12,Y,10
CUST_27702,28,140250,MORTGAGE,3.0,MEDICAL,B,4000,10.99,0,0.02,N,10
CUST_27703,27,84000,RENT,0.0,MEDICAL,B,16000,12.21,0,0.19,N,10
CUST_27704,30,140250,MORTGAGE,2.0,VENTURE,B,14000,10.62,0,0.08,N,6
CUST_27705,33,140250,OWN,15.0,HOMEIMPROVEMENT,C,21000,14.26,0,0.12,N,5
CUST_27706,30,140250,MORTGAGE,13.0,VENTURE,B,20000,10.99,0,0.12,N,8
CUST_27707,33,140250,MORTGAGE,4.0,EDUCATION,B,16000,9.63,0,0.09,N,8
CUST_27708,31,85000,RENT,5.0,EDUCATION,C,16000,11.34,0,0.19,Y,8
CUST_27709,29,140250,MORTGAGE,13.0,VENTURE,C,8000,13.79,0,0.05,Y,10
CUST_27710,30,140250,MORTGAGE,15.0,PERSONAL,B,3500,10.65,1,0.02,N,8
CUST_27711,27,140250,MORTGAGE,7.0,MEDICAL,A,15000,7.49,0,0.09,N,8
CUST_27712,27,140250,MORTGAGE,11.0,VENTURE,B,21000,10.99,0,0.12,N,6
CUST_27713,27,90000,RENT,1.0,EDUCATION,B,16000,12.42,0,0.18,N,9
CUST_27714,34,140250,MORTGAGE,18.0,PERSONAL,B,12000,10.74,0,0.07,N,7
CUST_27715,32,140250,MORTGAGE,17.0,HOMEIMPROVEMENT,B,24000,10.99,0,0.14,N,7
CUST_27716,28,90000,RENT,7.0,VENTURE,C,16000,12.68,0,0.18,N,10
CUST_27717,27,90000,RENT,11.0,HOMEIMPROVEMENT,B,16000,8.88,0,0.18,N,9
CUST_27718,27,140250,MORTGAGE,11.0,HOMEIMPROVEMENT,A,11500,7.51,0,0.07,N,7
CUST_27719,33,140250,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000,10.75,0,0.14,N,9
CUST_27720,29,140250,MORTGAGE,8.0,VENTURE,A,2500,7.14,0,0.01,N,6
CUST_27721,29,140250,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.06,N,9
CUST_27722,30,140250,MORTGAGE,15.0,VENTURE,D,25000,15.31,0,0.14,Y,10
CUST_27723,35,140250,OWN,19.0,MEDICAL,C,24000,12.73,0,0.14,N,10
CUST_27724,33,140250,MORTGAGE,17.0,EDUCATION,E,10000,18.39,1,0.06,N,5
CUST_27725,28,140250,MORTGAGE,12.0,HOMEIMPROVEMENT,B,25000,10.25,0,0.14,N,6
CUST_27726,32,140250,MORTGAGE,15.0,DEBTCONSOLIDATION,D,2400,14.42,1,0.01,N,10
CUST_27727,31,140250,MORTGAGE,15.0,DEBTCONSOLIDATION,C,3500,13.48,0,0.02,Y,7
CUST_27728,28,140250,MORTGAGE,1.0,VENTURE,C,21125,13.16,0,0.12,Y,5
CUST_27729,31,70550,RENT,2.0,MEDICAL,D,16000,17.49,1,0.19,N,8
CUST_27730,33,140250,MORTGAGE,5.0,HOMEIMPROVEMENT,A,20000,6.99,0,0.11,N,6
CUST_27731,31,140250,MORTGAGE,13.0,MEDICAL,C,11200,14.27,0,0.06,N,5
CUST_27732,30,140250,MORTGAGE,5.0,MEDICAL,A,14000,6.03,0,0.08,N,9
CUST_27733,30,140250,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.03,N,5
CUST_27734,30,140250,MORTGAGE,13.0,PERSONAL,B,28000,10.65,0,0.16,N,6
CUST_27735,27,140250,MORTGAGE,7.0,HOMEIMPROVEMENT,A,16000,7.49,0,0.09,N,8
CUST_27736,29,140250,MORTGAGE,2.0,MEDICAL,A,20000,7.49,0,0.11,N,10
CUST_27737,29,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,C,12000,12.99,0,0.07,Y,5
CUST_27738,27,140250,MORTGAGE,2.0,MEDICAL,C,8000,13.23,0,0.04,Y,7
CUST_27739,27,100000,RENT,12.0,VENTURE,B,16000,11.11,0,0.16,N,5
CUST_27740,32,140250,MORTGAGE,2.0,PERSONAL,C,15600,13.48,0,0.09,Y,10
CUST_27741,30,140250,MORTGAGE,2.0,PERSONAL,A,7200,6.62,0,0.04,N,5
CUST_27742,27,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,11.83,1,0.09,N,10
CUST_27743,34,140250,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,12.84,0,0.08,Y,9
CUST_27744,34,101000,RENT,0.0,VENTURE,A,16000,6.17,0,0.16,N,9
CUST_27745,27,105000,RENT,1.0,HOMEIMPROVEMENT,B,16000,10.99,0,0.15,N,8
CUST_27746,34,140250,MORTGAGE,18.0,DEBTCONSOLIDATION,C,18250,13.48,0,0.1,Y,5
CUST_27747,28,107000,RENT,4.0,HOMEIMPROVEMENT,C,16000,13.49,0,0.15,N,6
CUST_27748,27,140250,MORTGAGE,2.0,VENTURE,D,5125,14.84,0,0.03,Y,6
CUST_27749,30,140250,MORTGAGE,5.0,HOMEIMPROVEMENT,E,16000,16.35,0,0.08,N,8
CUST_27750,27,110000,RENT,6.0,EDUCATION,C,16000,15.27,0,0.15,N,8
CUST_27751,29,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,B,11125,10.59,0,0.06,N,6
CUST_27752,34,140250,MORTGAGE,14.0,VENTURE,C,6000,14.27,0,0.03,N,8
CUST_27753,34,140250,MORTGAGE,18.0,PERSONAL,A,6000,6.92,0,0.03,N,10
CUST_27754,30,110000,RENT,9.0,HOMEIMPROVEMENT,C,16000,13.48,0,0.15,Y,6
CUST_27755,30,140250,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5000,5.79,0,0.03,N,6
CUST_27756,28,140250,MORTGAGE,12.0,HOMEIMPROVEMENT,A,10000,9.32,0,0.05,N,10
CUST_27757,27,140250,MORTGAGE,9.0,PERSONAL,A,7000,6.03,0,0.04,N,10
CUST_27758,31,140250,MORTGAGE,1.0,MEDICAL,B,7800,9.63,0,0.04,N,8
CUST_27759,35,140250,MORTGAGE,3.0,EDUCATION,C,25000,13.48,0,0.13,Y,7
CUST_27760,29,108000,RENT,11.0,EDUCATION,B,16000,10.99,1,0.15,N,7
CUST_27761,30,140250,MORTGAGE,14.0,DEBTCONSOLIDATION,C,21600,13.11,0,0.11,N,8
CUST_27762,31,140250,MORTGAGE,4.0,VENTURE,A,9000,7.88,0,0.04,N,6
CUST_27763,29,140250,MORTGAGE,4.0,MEDICAL,A,12000,7.88,0,0.06,N,7
CUST_27764,31,140250,OWN,4.0,HOMEIMPROVEMENT,B,23500,10.99,0,0.12,N,5
CUST_27765,30,140250,OWN,14.0,VENTURE,A,16000,7.49,0,0.08,N,5
CUST_27766,29,140250,OWN,13.0,EDUCATION,B,23000,12.18,0,0.12,N,9
CUST_27767,32,140250,MORTGAGE,0.0,EDUCATION,B,10000,10.71,1,0.05,N,7
CUST_27768,33,140250,MORTGAGE,5.0,HOMEIMPROVEMENT,B,25000,9.76,0,0.13,N,9
CUST_27769,29,140250,MORTGAGE,9.0,MEDICAL,B,6000,10.99,0,0.03,N,8
CUST_27770,34,130000,RENT,18.0,VENTURE,A,16000,6.03,0,0.12,N,6
CUST_27771,32,130000,RENT,0.0,PERSONAL,A,16000,7.49,0,0.12,N,10
CUST_27772,33,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,C,20000,14.27,0,0.1,Y,7
CUST_27773,28,140250,OWN,4.0,VENTURE,A,12000,7.49,0,0.06,N,8
CUST_27774,31,140250,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,11.12,0,0.07,N,9
CUST_27775,29,140250,MORTGAGE,0.0,VENTURE,B,18000,11.83,0,0.09,N,10
CUST_27776,27,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,D,15000,17.58,1,0.08,N,8
CUST_27777,32,140250,OWN,16.0,EDUCATION,B,25000,11.12,0,0.12,N,5
CUST_27778,29,140250,MORTGAGE,5.0,VENTURE,C,3600,14.26,1,0.02,N,7
CUST_27779,33,140250,MORTGAGE,17.0,DEBTCONSOLIDATION,B,20000,9.91,0,0.1,N,7
CUST_27780,29,140250,MORTGAGE,2.0,MEDICAL,B,14000,12.42,0,0.07,N,6
CUST_27781,27,140250,RENT,0.0,HOMEIMPROVEMENT,A,16000,5.79,0,0.09,N,8
CUST_27782,29,140250,RENT,14.0,EDUCATION,B,16000,12.69,0,0.08,N,7
CUST_27783,28,140250,RENT,0.0,PERSONAL,C,16000,10.91,0,0.08,Y,9
CUST_27784,31,140250,MORTGAGE,2.0,MEDICAL,B,15000,10.99,0,0.07,N,10
CUST_27785,29,140250,RENT,1.0,HOMEIMPROVEMENT,B,16000,11.58,0,0.05,N,8
CUST_27786,32,140250,MORTGAGE,13.0,HOMEIMPROVEMENT,E,33000,20.3,0,0.15,N,9
CUST_27787,34,140250,MORTGAGE,6.0,DEBTCONSOLIDATION,B,7350,11.99,0,0.03,N,6
CUST_27788,29,140250,MORTGAGE,0.0,EDUCATION,A,2500,6.99,0,0.01,N,5
CUST_27789,34,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,C,11275,12.99,0,0.05,N,8
CUST_27790,29,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,B,8500,10.37,0,0.04,N,5
CUST_27791,34,140250,MORTGAGE,0.0,MEDICAL,A,13000,8.49,0,0.06,N,7
CUST_27792,35,140250,MORTGAGE,17.0,VENTURE,A,5000,7.49,0,0.02,N,9
CUST_27793,32,140250,RENT,16.0,MEDICAL,B,16000,9.76,0,0.03,N,5
CUST_27794,27,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,E,35000,16.77,1,0.16,Y,5
CUST_27795,34,140250,MORTGAGE,4.0,MEDICAL,C,3000,13.35,0,0.01,N,10
CUST_27796,28,140250,MORTGAGE,12.0,PERSONAL,A,20000,7.88,0,0.09,N,9
CUST_27797,30,35576,RENT,14.0,EDUCATION,C,19000,13.72,1,0.53,N,7
CUST_27798,28,140250,MORTGAGE,12.0,DEBTCONSOLIDATION,B,6000,11.12,0,0.03,N,7
CUST_27799,30,140250,MORTGAGE,9.0,VENTURE,D,12800,15.33,0,0.06,N,8
CUST_27800,27,140250,MORTGAGE,12.0,HOMEIMPROVEMENT,A,6000,7.14,0,0.03,N,6
CUST_27801,27,140250,MORTGAGE,11.0,MEDICAL,D,35000,15.31,1,0.16,Y,5
CUST_27802,30,140250,MORTGAGE,14.0,DEBTCONSOLIDATION,C,12000,13.98,0,0.05,Y,10
CUST_27803,29,140250,MORTGAGE,1.0,DEBTCONSOLIDATION,F,25000,19.04,1,0.11,Y,9
CUST_27804,28,140250,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,10.95,0,0.04,N,6
CUST_27805,35,140250,MORTGAGE,1.0,HOMEIMPROVEMENT,D,7500,15.05,0,0.03,Y,6
CUST_27806,27,140250,MORTGAGE,5.0,VENTURE,C,28000,15.96,0,0.12,N,5
CUST_27807,33,140250,MORTGAGE,3.0,EDUCATION,B,25000,10.62,0,0.11,N,6
CUST_27808,28,60000,RENT,3.0,DEBTCONSOLIDATION,A,19200,7.88,1,0.32,N,8
CUST_27809,31,140250,OWN,5.0,MEDICAL,D,11200,15.65,0,0.05,N,5
CUST_27810,30,140250,MORTGAGE,15.0,HOMEIMPROVEMENT,B,25000,11.83,1,0.11,N,9
CUST_27811,28,140250,MORTGAGE,11.0,MEDICAL,E,9000,16.95,1,0.04,N,6
CUST_27812,32,140250,MORTGAGE,14.0,HOMEIMPROVEMENT,B,21000,9.2,0,0.09,N,9
CUST_27813,29,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.05,N,9
CUST_27814,33,140250,OWN,15.0,PERSONAL,C,15000,13.16,0,0.06,Y,10
CUST_27815,29,140250,OWN,12.0,MEDICAL,B,35000,10.37,0,0.14,N,8
CUST_27816,27,79636,RENT,11.0,PERSONAL,D,19200,13.87,0,0.24,Y,9
CUST_27817,27,140250,OTHER,0.0,VENTURE,D,15000,14.42,0,0.06,Y,5
CUST_27818,28,140250,MORTGAGE,0.0,PERSONAL,E,18000,17.39,0,0.07,Y,9
CUST_27819,32,140250,MORTGAGE,4.0,PERSONAL,C,14000,12.99,0,0.06,N,8
CUST_27820,29,140250,MORTGAGE,2.0,EDUCATION,A,25000,6.62,0,0.1,N,9
CUST_27821,29,140250,MORTGAGE,5.0,PERSONAL,A,10000,7.49,0,0.04,N,10
CUST_27822,30,140250,OWN,8.0,MEDICAL,D,15000,15.99,0,0.06,Y,8
CUST_27823,31,140250,MORTGAGE,14.0,PERSONAL,D,12000,14.09,0,0.05,Y,6
CUST_27824,32,140250,MORTGAGE,7.0,EDUCATION,B,20000,11.48,0,0.08,N,10
CUST_27825,29,140250,MORTGAGE,13.0,EDUCATION,C,20000,13.79,0,0.08,N,8
CUST_27826,27,82000,RENT,4.0,DEBTCONSOLIDATION,B,19200,9.99,0,0.23,N,8
CUST_27827,30,140250,MORTGAGE,1.0,DEBTCONSOLIDATION,B,5000,9.01,0,0.02,N,8
CUST_27828,34,75500,RENT,0.0,EDUCATION,D,19200,16.77,1,0.25,N,10
CUST_27829,32,140250,MORTGAGE,12.0,MEDICAL,B,12800,9.91,0,0.05,N,8
CUST_27830,27,140250,MORTGAGE,0.0,MEDICAL,A,35000,7.49,0,0.13,N,5
CUST_27831,30,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,D,24000,14.96,1,0.09,N,7
CUST_27832,29,140250,MORTGAGE,2.0,PERSONAL,B,25000,11.26,0,0.09,N,10
CUST_27833,28,140250,MORTGAGE,12.0,PERSONAL,A,9000,5.42,0,0.03,N,10
CUST_27834,30,140250,MORTGAGE,14.0,EDUCATION,B,7000,11.71,0,0.03,N,10
CUST_27835,31,140250,MORTGAGE,4.0,PERSONAL,B,30000,10.59,0,0.11,N,8
CUST_27836,27,90000,RENT,4.0,HOMEIMPROVEMENT,A,19200,6.99,0,0.21,N,8
CUST_27837,27,140250,MORTGAGE,11.0,VENTURE,B,35000,10.99,0,0.13,N,6
CUST_27838,34,140250,MORTGAGE,2.0,VENTURE,D,25000,16.32,0,0.09,Y,9
CUST_27839,32,95000,RENT,1.0,DEBTCONSOLIDATION,B,19200,11.89,0,0.2,N,9
CUST_27840,29,140250,MORTGAGE,13.0,PERSONAL,B,13175,10.99,0,0.05,N,7
CUST_27841,27,140250,MORTGAGE,0.0,MEDICAL,B,7875,9.99,0,0.03,N,6
CUST_27842,31,140250,MORTGAGE,7.0,VENTURE,A,12000,8.94,0,0.04,N,6
CUST_27843,30,140250,OWN,14.0,HOMEIMPROVEMENT,B,35000,10.59,0,0.12,N,10
CUST_27844,28,140250,MORTGAGE,1.0,PERSONAL,C,9600,15.23,0,0.03,Y,10
CUST_27845,28,140250,MORTGAGE,12.0,EDUCATION,C,10125,15.23,0,0.03,N,6
CUST_27846,28,140250,MORTGAGE,12.0,VENTURE,G,18000,22.48,1,0.06,Y,9
CUST_27847,31,140250,MORTGAGE,1.0,VENTURE,C,35000,15.23,0,0.12,N,6
CUST_27848,27,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,A,35000,7.49,0,0.12,N,8
CUST_27849,28,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10800,6.92,0,0.04,N,5
CUST_27850,32,140250,MORTGAGE,2.0,MEDICAL,C,24000,12.87,0,0.08,N,10
CUST_27851,30,140250,MORTGAGE,3.0,VENTURE,A,6000,9.63,0,0.02,N,10
CUST_27852,30,140250,MORTGAGE,14.0,MEDICAL,B,20000,11.58,0,0.07,N,9
CUST_27853,33,140250,OWN,8.0,MEDICAL,D,25000,14.42,0,0.08,Y,7
CUST_27854,30,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,B,14000,10.99,0,0.05,N,10
CUST_27855,27,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,A,28000,7.9,0,0.09,N,9
CUST_27856,33,140250,MORTGAGE,2.0,VENTURE,A,14000,7.91,0,0.04,N,5
CUST_27857,31,140250,MORTGAGE,4.0,MEDICAL,A,10000,5.99,0,0.03,N,7
CUST_27858,28,140250,MORTGAGE,3.0,MEDICAL,E,25000,17.88,1,0.08,N,6
CUST_27859,35,140250,MORTGAGE,8.0,MEDICAL,D,25000,14.59,1,0.08,N,6
CUST_27860,29,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,A,12000,7.51,0,0.03,N,7
CUST_27861,34,140250,MORTGAGE,3.0,HOMEIMPROVEMENT,E,14000,18.64,0,0.04,Y,9
CUST_27862,31,140250,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5875,7.74,0,0.02,N,9
CUST_27863,30,140250,OWN,4.0,HOMEIMPROVEMENT,B,2400,10.99,0,0.01,N,5
CUST_27864,32,140250,MORTGAGE,3.0,VENTURE,A,19925,7.9,0,0.05,N,9
CUST_27865,33,140250,MORTGAGE,3.0,HOMEIMPROVEMENT,B,35000,10.37,0,0.09,N,5
CUST_27866,35,140250,MORTGAGE,2.0,HOMEIMPROVEMENT,E,15500,16.45,0,0.04,Y,10
CUST_27867,29,140250,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8000,12.73,0,0.02,N,5
CUST_27868,29,140250,MORTGAGE,3.0,PERSONAL,B,25000,9.62,0,0.06,N,5
CUST_27869,29,140250,MORTGAGE,4.0,EDUCATION,D,25000,15.37,0,0.06,N,7
CUST_27870,29,140250,MORTGAGE,6.0,MEDICAL,A,6500,5.42,0,0.01,N,6
CUST_27871,34,140250,MORTGAGE,5.0,MEDICAL,D,14000,14.61,1,0.03,Y,5
CUST_27872,30,140250,MORTGAGE,11.0,HOMEIMPROVEMENT,A,2500,7.43,0,0.0,N,9
CUST_27873,33,10080,OWN,11.0,VENTURE,A,7200,6.03,1,0.71,N,8
CUST_27874,33,71000,RENT,17.0,HOMEIMPROVEMENT,D,19600,16.07,1,0.28,Y,6
CUST_27875,32,83300,RENT,0.0,MEDICAL,D,19600,17.19,1,0.2,Y,7
CUST_27876,28,140250,MORTGAGE,12.0,PERSONAL,B,25000,9.01,1,0.04,N,9
CUST_27877,31,140250,MORTGAGE,3.0,MEDICAL,B,12000,10.25,0,0.02,N,6
CUST_27878,32,140250,MORTGAGE,2.0,DEBTCONSOLIDATION,B,30000,9.91,0,0.04,N,8
CUST_27879,35,140250,OWN,8.0,MEDICAL,A,10000,8.94,0,0.01,N,10
CUST_27880,29,9600,RENT,1.0,DEBTCONSOLIDATION,B,2600,12.69,1,0.27,N,7
CUST_27881,30,9600,RENT,4.0,PERSONAL,A,1800,5.99,1,0.19,N,8
CUST_27882,30,9600,RENT,1.0,DEBTCONSOLIDATION,C,1500,12.73,1,0.16,Y,8
CUST_27883,28,9081,RENT,4.0,HOMEIMPROVEMENT,B,3000,10.25,1,0.33,N,6
CUST_27884,29,8500,RENT,7.0,VENTURE,A,4500,8.63,1,0.53,N,10
CUST_27885,29,8472,RENT,2.0,PERSONAL,A,3000,7.49,1,0.35,N,7
CUST_27886,31,8412,OWN,4.0,PERSONAL,A,2500,7.14,1,0.3,N,8
CUST_27887,28,8000,RENT,1.0,HOMEIMPROVEMENT,B,4750,11.12,1,0.59,N,5
CUST_27888,31,8000,RENT,0.0,EDUCATION,A,4000,7.49,1,0.5,N,7
CUST_27889,29,7200,RENT,4.0,VENTURE,B,2200,9.91,1,0.31,N,9
CUST_27890,29,6000,RENT,0.0,HOMEIMPROVEMENT,A,3250,8.59,1,0.54,N,9
CUST_27891,32,4200,RENT,4.0,PERSONAL,C,1200,12.73,1,0.29,N,9
CUST_27892,30,64000,MORTGAGE,3.0,EDUCATION,A,10200,6.62,0,0.16,N,5
CUST_27893,27,140250,MORTGAGE,2.0,HOMEIMPROVEMENT,A,18000,7.49,0,0.12,N,7
CUST_27894,27,42504,RENT,2.0,PERSONAL,B,7200,10.59,0,0.17,N,9
CUST_27895,34,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,15.83,0,0.21,Y,8
CUST_27896,28,62000,RENT,0.0,HOMEIMPROVEMENT,A,15000,7.9,0,0.24,N,10
CUST_27897,31,41004,RENT,5.0,PERSONAL,D,5000,15.28,0,0.12,N,5
CUST_27898,28,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,4800,10.99,0,0.08,N,5
CUST_27899,29,46000,MORTGAGE,3.0,PERSONAL,B,6000,11.49,0,0.13,N,8
CUST_27900,30,140250,RENT,9.0,MEDICAL,A,6000,7.14,0,0.04,N,8
CUST_27901,27,100000,MORTGAGE,11.0,PERSONAL,A,14400,7.49,0,0.14,N,8
CUST_27902,32,45996,RENT,2.0,EDUCATION,B,1800,11.58,0,0.04,N,8
CUST_27903,29,35000,RENT,12.0,DEBTCONSOLIDATION,A,1800,5.42,0,0.05,N,5
CUST_27904,28,40000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,19200,9.91,0,0.48,N,6
CUST_27905,31,50402,MORTGAGE,4.0,VENTURE,C,3000,13.22,0,0.06,Y,10
CUST_27906,28,25000,RENT,0.0,EDUCATION,A,7000,6.92,0,0.28,N,7
CUST_27907,29,50000,OWN,3.0,MEDICAL,B,4200,9.91,0,0.08,N,6
CUST_27908,35,21340,RENT,0.0,DEBTCONSOLIDATION,B,8000,11.14,1,0.37,N,7
CUST_27909,32,32004,RENT,16.0,MEDICAL,B,4000,11.49,0,0.12,N,10
CUST_27910,30,97750,MORTGAGE,3.0,MEDICAL,D,20000,14.59,1,0.17,Y,8
CUST_27911,34,23000,OWN,2.0,VENTURE,A,2500,7.49,0,0.11,N,9
CUST_27912,29,68000,RENT,1.0,EDUCATION,B,10000,10.65,0,0.15,N,5
CUST_27913,28,50000,MORTGAGE,3.0,VENTURE,A,5000,7.74,0,0.1,N,9
CUST_27914,30,21600,RENT,1.0,DEBTCONSOLIDATION,B,1500,11.71,1,0.07,N,8
CUST_27915,31,50000,MORTGAGE,5.0,VENTURE,A,2000,6.39,0,0.04,N,5
CUST_27916,30,65000,RENT,11.0,PERSONAL,D,12800,15.2,0,0.2,N,6
CUST_27917,27,28800,RENT,6.0,MEDICAL,D,5000,14.96,0,0.17,Y,5
CUST_27918,28,72000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,18000,11.89,0,0.25,N,8
CUST_27919,32,45000,MORTGAGE,2.0,PERSONAL,C,8000,14.65,0,0.18,N,8
CUST_27920,27,39000,MORTGAGE,11.0,HOMEIMPROVEMENT,E,5000,18.79,1,0.13,Y,10
CUST_27921,27,58000,RENT,11.0,VENTURE,A,7000,7.49,0,0.12,N,9
CUST_27922,31,56000,RENT,15.0,DEBTCONSOLIDATION,C,3000,14.27,0,0.05,N,6
CUST_27923,32,75000,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.29,0,0.13,N,7
CUST_27924,31,60682,RENT,3.0,VENTURE,A,8650,8.49,0,0.14,N,8
CUST_27925,29,45600,MORTGAGE,9.0,MEDICAL,A,2000,7.88,0,0.04,N,8
CUST_27926,27,52000,RENT,0.0,HOMEIMPROVEMENT,B,5100,10.37,0,0.1,N,7
CUST_27927,30,56628,MORTGAGE,2.0,MEDICAL,A,12000,8.94,0,0.21,N,9
CUST_27928,32,46000,RENT,0.0,DEBTCONSOLIDATION,D,3000,16.29,1,0.07,N,6
CUST_27929,27,69000,RENT,11.0,DEBTCONSOLIDATION,D,6000,15.21,1,0.09,N,8
CUST_27930,27,51000,RENT,9.0,PERSONAL,B,1600,10.59,0,0.03,N,8
CUST_27931,33,50000,RENT,6.0,PERSONAL,D,6000,14.96,0,0.12,Y,5
CUST_27932,34,44000,OWN,2.0,EDUCATION,C,10000,13.43,0,0.23,Y,9
CUST_27933,27,30000,RENT,8.0,PERSONAL,B,11000,9.91,1,0.37,N,6
CUST_27934,27,80000,MORTGAGE,4.0,EDUCATION,A,15000,6.54,0,0.19,N,6
CUST_27935,33,58000,RENT,0.0,DEBTCONSOLIDATION,B,14400,9.91,0,0.25,N,8
CUST_27936,30,110000,OWN,14.0,PERSONAL,C,12000,13.57,0,0.11,Y,10
CUST_27937,27,42000,MORTGAGE,0.0,MEDICAL,A,4200,6.76,0,0.1,N,9
CUST_27938,29,22000,RENT,0.0,DEBTCONSOLIDATION,B,8000,10.99,1,0.36,N,5
CUST_27939,32,82000,MORTGAGE,13.0,PERSONAL,B,10000,10.36,0,0.12,N,6
CUST_27940,32,50004,RENT,5.0,EDUCATION,D,2200,15.65,0,0.04,Y,9
CUST_27941,29,67000,MORTGAGE,13.0,VENTURE,A,10000,7.14,0,0.15,N,8
CUST_27942,28,45000,RENT,1.0,MEDICAL,B,10000,9.91,0,0.22,N,5
CUST_27943,27,46800,MORTGAGE,5.0,EDUCATION,B,6000,9.99,0,0.13,N,6
CUST_27944,27,140250,MORTGAGE,1.0,PERSONAL,B,2000,9.91,0,0.01,N,10
CUST_27945,28,38196,MORTGAGE,5.0,PERSONAL,B,10750,10.75,0,0.28,N,8
CUST_27946,28,32568,RENT,3.0,EDUCATION,D,15000,15.31,1,0.46,N,10
CUST_27947,29,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,4700,7.14,0,0.04,N,9
CUST_27948,33,66000,OWN,16.0,HOMEIMPROVEMENT,A,3500,7.49,0,0.05,N,5
CUST_27949,29,77800,RENT,2.0,VENTURE,B,9000,12.42,0,0.12,N,6
CUST_27950,31,68000,RENT,1.0,PERSONAL,A,6000,7.49,0,0.09,N,6
CUST_27951,29,52000,MORTGAGE,6.0,HOMEIMPROVEMENT,D,12000,15.65,0,0.23,Y,9
CUST_27952,30,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12000,10.38,0,0.22,N,10
CUST_27953,29,75000,MORTGAGE,9.0,PERSONAL,B,8000,11.99,0,0.11,N,8
CUST_27954,35,62475,MORTGAGE,5.0,MEDICAL,D,9600,14.61,1,0.13,Y,6
CUST_27955,29,140250,MORTGAGE,11.0,PERSONAL,D,35000,14.91,0,0.15,N,6
CUST_27956,35,40000,OWN,5.0,VENTURE,A,8000,7.66,0,0.2,N,7
CUST_27957,27,47000,RENT,1.0,MEDICAL,B,13000,10.99,0,0.28,N,6
CUST_27958,27,116000,MORTGAGE,4.0,PERSONAL,D,25000,13.36,1,0.22,N,6
CUST_27959,32,61000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,2000,7.9,0,0.03,N,8
CUST_27960,30,58000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,13200,7.49,0,0.23,N,5
CUST_27961,33,35600,RENT,1.0,MEDICAL,C,6000,13.49,1,0.17,Y,6
CUST_27962,29,34000,RENT,13.0,VENTURE,C,2000,14.72,0,0.06,N,5
CUST_27963,31,34000,RENT,3.0,EDUCATION,A,5000,5.42,0,0.15,N,7
