customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,risk_score,risk_tier
CUST_27557,33,140250,MORTGAGE,12.0,EDUCATION,B,13125,10.99,0,0.09,N,9,0.0760105,Low
CUST_27558,32,86400,RENT,2.0,VENTURE,A,15000,6.03,0,0.17,N,7,0.0008496629,Low
CUST_27559,29,140250,MORTGAGE,1.0,MEDICAL,C,10000,13.49,0,0.07,N,10,0.066853516,Low
CUST_27560,28,19200,OWN,2.0,PERSONAL,D,4700,15.31,1,0.24,Y,5,0.98887604,High
CUST_27561,29,140250,MORTGAGE,4.0,MEDICAL,A,7200,7.29,0,0.05,N,7,0.014453462,Low
CUST_27562,29,87000,RENT,1.0,HOMEIMPROVEMENT,B,15000,10.59,0,0.17,N,6,0.07062867,Low
CUST_27563,30,140250,OWN,5.0,PERSONAL,D,5425,15.31,0,0.04,Y,5,0.00059176167,Low
CUST_27564,32,75000,RENT,6.0,HOMEIMPROVEMENT,B,15000,8.88,1,0.2,N,9,0.087207556,Low
CUST_27565,33,140250,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4000,10.37,0,0.03,N,7,0.036267135,Low
CUST_27566,35,87000,RENT,6.0,VENTURE,B,15000,10.99,0,0.17,N,7,0.000994259,Low
CUST_27567,27,140250,MORTGAGE,11.0,PERSONAL,B,25000,10.36,0,0.17,N,7,0.05976212,Low
CUST_27568,29,140250,MORTGAGE,4.0,DEBTCONSOLIDATION,A,14000,5.79,0,0.09,N,9,0.016611543,Low
CUST_27569,29,140250,MORTGAGE,14.0,VENTURE,A,12000,5.42,0,0.08,N,9,0.00035506507,Low
CUST_27570,31,18996,OWN,6.0,HOMEIMPROVEMENT,C,7000,13.48,1,0.37,N,8,0.994042,High
CUST_27571,27,140250,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,10.99,0,0.13,N,9,0.052043498,Low
CUST_27572,27,140250,MORTGAGE,2.0,MEDICAL,A,18000,7.49,0,0.12,N,5,0.01960002,Low
CUST_27573,33,138000,MORTGAGE,18.0,HOMEIMPROVEMENT,G,25000,21.27,1,0.18,Y,10,0.87312645,High
CUST_27574,27,140250,MORTGAGE,3.0,EDUCATION,E,8000,17.19,0,0.05,Y,5,0.17267738,Low
CUST_27575,33,18720,OWN,0.0,DEBTCONSOLIDATION,C,3500,13.16,1,0.19,Y,6,0.9817846,High
CUST_27576,34,140250,MORTGAGE,5.0,VENTURE,B,15000,11.86,0,0.1,N,9,0.0023999321,Low
CUST_27577,28,140250,MORTGAGE,4.0,EDUCATION,B,20000,10.99,0,0.13,N,8,0.051523294,Low
CUST_27578,32,140250,MORTGAGE,4.0,DEBTCONSOLIDATION,B,7800,11.86,0,0.05,N,9,0.06661231,Low
CUST_27579,28,140250,OWN,12.0,HOMEIMPROVEMENT,A,8500,6.76,0,0.06,N,8,0.00050310127,Low
CUST_27580,34,78000,RENT,9.0,DEBTCONSOLIDATION,E,15000,16.4,1,0.19,N,5,0.9812183,High
CUST_27581,29,140250,MORTGAGE,9.0,HOMEIMPROVEMENT,B,12000,10.62,0,0.08,N,9,0.065612614,Low
CUST_27582,29,140250,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10700,14.22,0,0.07,N,9,0.04976654,Low
CUST_27583,28,140250,MORTGAGE,12.0,EDUCATION,C,10000,13.48,0,0.07,Y,6,0.06379967,Low
CUST_27584,28,140250,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.1,N,6,0.020186502,Low
CUST_27585,34,90000,RENT,15.0,VENTURE,B,15000,11.12,0,0.17,N,5,0.00056521426,Low
CUST_27586,30,138000,MORTGAGE,3.0,EDUCATION,E,23975,17.93,1,0.17,N,7,0.37552062,Medium
CUST_27587,29,138000,MORTGAGE,2.0,PERSONAL,E,24000,16.35,1,0.17,N,6,0.35215354,Medium
CUST_27588,32,140250,MORTGAGE,0.0,PERSONAL,E,24000,17.04,0,0.16,Y,9,0.23566842,Low
CUST_27589,33,140250,OWN,14.0,VENTURE,B,21000,11.83,0,0.14,N,9,0.000114086586,Low
CUST_27590,30,140250,OWN,14.0,PERSONAL,B,24000,11.83,0,0.16,N,5,0.0013399752,Low
CUST_27591,33,140250,OWN,17.0,PERSONAL,B,20000,11.48,0,0.13,N,7,0.0009872782,Low
CUST_27592,29,90000,RENT,5.0,MEDICAL,C,15000,13.85,0,0.17,Y,10,0.04036181,Low
CUST_27593,27,140250,OWN,0.0,EDUCATION,A,10000,8.59,0,0.07,N,6,0.0007461417,Low
CUST_27594,30,90000,RENT,10.0,HOMEIMPROVEMENT,D,15000,14.96,0,0.17,N,6,0.053297993,Low
CUST_27595,34,140250,MORTGAGE,14.0,VENTURE,E,25000,16.7,0,0.17,Y,6,0.14700602,Low
CUST_27596,27,140250,MORTGAGE,1.0,VENTURE,B,12000,11.89,0,0.08,N,5,0.003351578,Low
CUST_27597,27,140250,MORTGAGE,4.0,PERSONAL,C,20000,12.84,0,0.13,Y,6,0.03853166,Low
CUST_27598,29,140250,MORTGAGE,12.0,PERSONAL,A,7000,9.32,0,0.05,N,6,0.031575695,Low
CUST_27599,28,140250,MORTGAGE,12.0,HOMEIMPROVEMENT,B,15000,11.89,0,0.1,N,9,0.087049656,Low
CUST_27600,35,140250,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,13.16,0,0.1,Y,7,0.06373222,Low
CUST_27601,28,92000,RENT,4.0,DEBTCONSOLIDATION,A,15000,7.9,0,0.16,N,9,0.016773101,Low
CUST_27602,28,140250,MORTGAGE,11.0,HOMEIMPROVEMENT,A,15000,9.63,0,0.1,N,9,0.037539195,Low
CUST_27603,27,140250,MORTGAGE,11.0,PERSONAL,A,9000,9.63,0,0.06,N,10,0.056740917,Low
CUST_27604,27,140250,MORTGAGE,11.0,VENTURE,B,8000,12.21,0,0.05,N,5,0.0030382022,Low
CUST_27605,28,140250,MORTGAGE,0.0,VENTURE,E,25000,15.25,0,0.17,Y,8,0.2430939,Low
CUST_27606,29,140250,MORTGAGE,2.0,HOMEIMPROVEMENT,B,16000,11.14,0,0.11,N,7,0.05400286,Low
CUST_27607,30,37800,RENT,4.0,MEDICAL,B,15050,9.99,1,0.4,N,7,0.99156475,High
CUST_27608,30,140250,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,11.86,0,0.08,Y,8,0.19920641,Low
CUST_27609,28,140250,MORTGAGE,6.0,VENTURE,A,10000,8.07,0,0.07,N,8,0.0013192358,Low
CUST_27610,30,140250,MORTGAGE,8.0,PERSONAL,A,5000,7.49,0,0.03,N,9,0.023600932,Low
CUST_27611,31,29000,RENT,14.0,HOMEIMPROVEMENT,C,15075,13.48,1,0.52,N,10,0.99969244,High
CUST_27612,27,140250,MORTGAGE,11.0,PERSONAL,B,6000,11.71,0,0.04,N,9,0.09423928,Low
CUST_27613,31,140250,MORTGAGE,13.0,VENTURE,A,10000,6.91,0,0.07,N,8,0.0008088471,Low
CUST_27614,31,140250,MORTGAGE,1.0,EDUCATION,C,21000,11.97,0,0.14,N,8,0.07003064,Low
CUST_27615,30,140250,MORTGAGE,14.0,HOMEIMPROVEMENT,C,17525,12.72,0,0.12,Y,7,0.04764045,Low
CUST_27616,31,140250,MORTGAGE,15.0,PERSONAL,A,15000,8.49,0,0.1,N,7,0.029109221,Low
CUST_27617,35,140004,MORTGAGE,6.0,PERSONAL,C,8400,12.98,1,0.06,Y,9,0.086902715,Low
CUST_27618,35,140250,MORTGAGE,13.0,PERSONAL,B,9500,11.99,0,0.06,N,10,0.15744859,Low
CUST_27619,33,140250,MORTGAGE,11.0,VENTURE,C,10000,14.79,0,0.07,Y,5,0.034178026,Low
CUST_27620,28,18000,OWN,12.0,VENTURE,C,3500,14.22,1,0.19,N,5,0.9885014,High
CUST_27621,29,140250,OWN,13.0,VENTURE,B,3000,10.74,0,0.02,N,8,3.0050405e-05,Low
CUST_27622,32,140250,MORTGAGE,5.0,VENTURE,C,8400,12.84,0,0.05,N,9,0.047936544,Low
CUST_27623,35,140250,MORTGAGE,3.0,HOMEIMPROVEMENT,A,24000,7.9,0,0.16,N,10,0.031548098,Low
CUST_27624,35,140250,OWN,13.0,VENTURE,A,12000,6.92,0,0.08,N,5,2.6280437e-05,Low
CUST_27625,34,140250,MORTGAGE,4.0,PERSONAL,B,4000,10.37,0,0.03,N,8,0.04527346,Low
CUST_27626,32,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,B,20000,11.83,0,0.13,N,6,0.0744407,Low
CUST_27627,32,140250,OWN,6.0,MEDICAL,B,15000,12.42,0,0.1,N,7,0.00066611834,Low
CUST_27628,35,75000,RENT,13.0,VENTURE,F,15175,21.74,0,0.2,Y,8,0.15501474,Low
CUST_27629,28,140250,MORTGAGE,5.0,HOMEIMPROVEMENT,D,8275,16.49,1,0.06,Y,7,0.057357673,Low
CUST_27630,31,140250,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,5.42,0,0.05,N,5,0.007667355,Low
CUST_27631,28,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,E,25000,17.93,1,0.17,N,6,0.98742825,High
CUST_27632,33,18000,OWN,17.0,MEDICAL,A,7000,8.0,1,0.39,N,9,0.9909643,High
CUST_27633,32,140250,MORTGAGE,8.0,MEDICAL,C,8000,13.48,0,0.05,Y,6,0.027818916,Low
CUST_27634,28,50000,RENT,2.0,EDUCATION,B,15200,10.25,0,0.3,N,10,0.046150386,Low
CUST_27635,32,140250,MORTGAGE,9.0,VENTURE,A,15000,8.49,0,0.1,N,8,0.00068550673,Low
CUST_27636,30,140250,MORTGAGE,15.0,EDUCATION,C,8000,12.84,0,0.05,Y,10,0.03522921,Low
CUST_27637,34,140250,MORTGAGE,9.0,MEDICAL,A,25000,7.49,0,0.16,N,9,0.017902717,Low
CUST_27638,33,140250,MORTGAGE,4.0,EDUCATION,A,2400,7.49,0,0.02,N,6,0.019717533,Low
CUST_27639,32,140250,MORTGAGE,14.0,PERSONAL,B,10000,9.63,0,0.06,N,9,0.09711481,Low
CUST_27640,27,140250,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,6.54,0,0.03,N,8,0.018241625,Low
CUST_27641,27,140250,MORTGAGE,8.0,EDUCATION,D,15000,14.61,0,0.1,N,6,0.09243274,Low
CUST_27642,32,140250,MORTGAGE,8.0,EDUCATION,B,25000,10.62,0,0.16,N,8,0.06957378,Low
CUST_27643,31,140250,MORTGAGE,5.0,EDUCATION,A,7200,7.49,0,0.05,N,7,0.01577201,Low
CUST_27644,28,140250,OWN,12.0,VENTURE,C,12000,13.92,0,0.08,Y,9,0.00078974443,Low
CUST_27645,27,140250,OWN,6.0,MEDICAL,C,25000,12.87,0,0.16,Y,6,0.0012360975,Low
CUST_27646,27,140250,MORTGAGE,8.0,VENTURE,C,35000,12.99,0,0.22,N,8,0.045215487,Low
CUST_27647,28,140250,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.07,N,7,0.05706664,Low
CUST_27648,28,140250,MORTGAGE,6.0,MEDICAL,A,15000,7.9,0,0.09,N,5,0.03028751,Low
CUST_27649,30,140250,MORTGAGE,6.0,HOMEIMPROVEMENT,B,21000,12.42,0,0.13,N,8,0.13108651,Low
CUST_27650,30,111000,RENT,3.0,VENTURE,C,15450,10.91,0,0.14,Y,7,0.012106915,Low
CUST_27651,29,140250,OWN,13.0,EDUCATION,A,11000,8.49,0,0.07,N,6,0.00076065864,Low
CUST_27652,35,140250,OWN,14.0,EDUCATION,B,10000,9.63,0,0.06,N,10,0.0012824727,Low
CUST_27653,29,140250,OWN,1.0,MEDICAL,A,20000,6.54,0,0.13,N,5,0.00040849848,Low
CUST_27654,28,140250,MORTGAGE,5.0,MEDICAL,A,12000,6.62,0,0.08,N,8,0.018578667,Low
CUST_27655,28,140250,MORTGAGE,3.0,PERSONAL,B,15000,11.86,0,0.09,N,8,0.054783292,Low
CUST_27656,27,140250,MORTGAGE,1.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.16,N,8,0.11632713,Low
CUST_27657,29,140250,OWN,1.0,HOMEIMPROVEMENT,B,10000,11.86,0,0.06,N,7,0.0018428426,Low
CUST_27658,29,38000,RENT,3.0,PERSONAL,C,15500,12.41,1,0.41,N,6,0.99369663,High
CUST_27659,28,140250,MORTGAGE,4.0,DEBTCONSOLIDATION,B,34000,9.91,0,0.21,N,7,0.05384741,Low
CUST_27660,27,140250,MORTGAGE,1.0,HOMEIMPROVEMENT,C,28000,12.99,1,0.19,Y,6,0.11360603,Low
CUST_27661,34,140250,MORTGAGE,14.0,DEBTCONSOLIDATION,C,25000,13.49,0,0.16,N,5,0.051455263,Low
CUST_27662,27,140250,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,10.99,0,0.04,N,6,0.044200353,Low
CUST_27663,34,140250,MORTGAGE,1.0,HOMEIMPROVEMENT,A,23000,6.91,0,0.14,N,10,0.031323794,Low
CUST_27664,30,140250,MORTGAGE,4.0,EDUCATION,C,7000,13.98,0,0.04,N,5,0.027539087,Low
CUST_27665,35,68324,RENT,3.0,MEDICAL,C,15600,12.84,0,0.23,Y,8,0.09392192,Low
CUST_27666,33,140250,MORTGAGE,3.0,PERSONAL,B,22000,10.75,0,0.14,N,8,0.039715227,Low
CUST_27667,32,140250,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.07,N,8,0.021978091,Low
CUST_27668,27,90000,RENT,11.0,PERSONAL,B,15600,12.69,0,0.17,N,9,0.03620368,Low
CUST_27669,27,140250,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.16,N,10,0.10562136,Low
CUST_27670,32,140250,MORTGAGE,0.0,VENTURE,A,17400,7.88,0,0.11,N,7,0.0007641252,Low
CUST_27671,27,100000,RENT,7.0,PERSONAL,E,15600,17.88,0,0.16,Y,6,0.10258043,Low
CUST_27672,35,140250,OWN,10.0,VENTURE,B,24000,11.83,0,0.15,N,9,0.000115431256,Low
CUST_27673,28,140250,OWN,12.0,PERSONAL,B,23000,11.83,0,0.14,N,8,0.0013965912,Low
CUST_27674,35,140250,MORTGAGE,19.0,DEBTCONSOLIDATION,D,25000,14.62,1,0.17,Y,10,0.9904665,High
CUST_27675,34,140250,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7500,10.99,0,0.05,N,10,0.04283839,Low
CUST_27676,29,140250,MORTGAGE,2.0,PERSONAL,B,25000,12.42,0,0.15,N,10,0.038749807,Low
CUST_27677,30,55000,RENT,14.0,DEBTCONSOLIDATION,C,15800,14.72,0,0.29,N,9,0.1308955,Low
CUST_27678,27,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,D,20000,14.74,1,0.13,Y,9,0.98689073,High
CUST_27679,27,140250,MORTGAGE,5.0,VENTURE,B,4800,11.71,0,0.03,N,8,0.0014358432,Low
CUST_27680,27,140250,MORTGAGE,6.0,MEDICAL,B,35000,12.42,0,0.21,N,10,0.051869806,Low
CUST_27681,29,140250,MORTGAGE,13.0,VENTURE,A,10000,6.03,0,0.06,N,10,0.00040804,Low
CUST_27682,34,140250,MORTGAGE,18.0,VENTURE,A,12000,6.62,0,0.07,N,7,0.00062278676,Low
CUST_27683,29,72000,RENT,13.0,MEDICAL,C,15900,13.04,0,0.22,N,9,0.096499555,Low
CUST_27684,35,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,11.49,0,0.05,N,8,0.059082113,Low
CUST_27685,33,130050,MORTGAGE,0.0,MEDICAL,D,10000,14.61,1,0.07,Y,7,0.95327747,High
CUST_27686,33,140250,MORTGAGE,1.0,HOMEIMPROVEMENT,D,23100,14.74,1,0.15,Y,9,0.23414871,Low
CUST_27687,28,140250,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12400,11.26,0,0.08,N,8,0.07394878,Low
CUST_27688,27,140250,MORTGAGE,11.0,HOMEIMPROVEMENT,E,30000,16.82,0,0.18,N,9,0.09346456,Low
CUST_27689,27,80000,RENT,5.0,HOMEIMPROVEMENT,A,16000,7.49,0,0.2,N,8,0.02238711,Low
CUST_27690,31,140250,MORTGAGE,6.0,VENTURE,C,25000,13.06,0,0.15,N,5,0.0682244,Low
CUST_27691,31,140250,MORTGAGE,2.0,VENTURE,B,15500,9.25,0,0.09,N,7,0.0005691951,Low
CUST_27692,28,140250,OWN,12.0,MEDICAL,A,6800,7.49,0,0.04,N,7,0.00026242915,Low
CUST_27693,29,74000,RENT,3.0,HOMEIMPROVEMENT,C,16000,13.11,1,0.22,Y,5,0.32839283,Medium
CUST_27694,32,140250,MORTGAGE,16.0,VENTURE,A,6000,7.9,0,0.04,N,8,0.0004888545,Low
CUST_27695,29,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,B,18000,12.42,0,0.11,N,6,0.071810365,Low
CUST_27696,32,62900,RENT,6.0,MEDICAL,D,16000,14.96,1,0.22,N,5,0.97965837,High
CUST_27697,29,74000,RENT,0.0,HOMEIMPROVEMENT,C,16000,13.79,1,0.22,Y,8,0.22224863,Low
CUST_27698,28,140250,MORTGAGE,8.0,PERSONAL,F,20000,18.99,0,0.12,Y,7,0.27982593,Low
CUST_27699,33,140250,MORTGAGE,11.0,PERSONAL,E,15000,16.32,1,0.09,Y,5,0.1309262,Low
CUST_27700,28,140250,MORTGAGE,0.0,EDUCATION,A,10000,7.49,0,0.06,N,5,0.030069927,Low
CUST_27701,28,140250,MORTGAGE,4.0,EDUCATION,D,20000,15.31,0,0.12,Y,10,0.09200571,Low
CUST_27702,28,140250,MORTGAGE,3.0,MEDICAL,B,4000,10.99,0,0.02,N,10,0.031945456,Low
CUST_27703,27,84000,RENT,0.0,MEDICAL,B,16000,12.21,0,0.19,N,10,0.047391064,Low
CUST_27704,30,140250,MORTGAGE,2.0,VENTURE,B,14000,10.62,0,0.08,N,6,0.00073129666,Low
CUST_27705,33,140250,OWN,15.0,HOMEIMPROVEMENT,C,21000,14.26,0,0.12,N,5,0.001419829,Low
CUST_27706,30,140250,MORTGAGE,13.0,VENTURE,B,20000,10.99,0,0.12,N,8,0.0006656582,Low
CUST_27707,33,140250,MORTGAGE,4.0,EDUCATION,B,16000,9.63,0,0.09,N,8,0.047889266,Low
CUST_27708,31,85000,RENT,5.0,EDUCATION,C,16000,11.34,0,0.19,Y,8,0.09440493,Low
CUST_27709,29,140250,MORTGAGE,13.0,VENTURE,C,8000,13.79,0,0.05,Y,10,0.021552427,Low
CUST_27710,30,140250,MORTGAGE,15.0,PERSONAL,B,3500,10.65,1,0.02,N,8,0.1138528,Low
CUST_27711,27,140250,MORTGAGE,7.0,MEDICAL,A,15000,7.49,0,0.09,N,8,0.024321929,Low
CUST_27712,27,140250,MORTGAGE,11.0,VENTURE,B,21000,10.99,0,0.12,N,6,0.00068094005,Low
CUST_27713,27,90000,RENT,1.0,EDUCATION,B,16000,12.42,0,0.18,N,9,0.034901455,Low
CUST_27714,34,140250,MORTGAGE,18.0,PERSONAL,B,12000,10.74,0,0.07,N,7,0.111583255,Low
CUST_27715,32,140250,MORTGAGE,17.0,HOMEIMPROVEMENT,B,24000,10.99,0,0.14,N,7,0.12749808,Low
CUST_27716,28,90000,RENT,7.0,VENTURE,C,16000,12.68,0,0.18,N,10,0.038827375,Low
CUST_27717,27,90000,RENT,11.0,HOMEIMPROVEMENT,B,16000,8.88,0,0.18,N,9,0.047256466,Low
CUST_27718,27,140250,MORTGAGE,11.0,HOMEIMPROVEMENT,A,11500,7.51,0,0.07,N,7,0.031005342,Low
CUST_27719,33,140250,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000,10.75,0,0.14,N,9,0.06136706,Low
CUST_27720,29,140250,MORTGAGE,8.0,VENTURE,A,2500,7.14,0,0.01,N,6,0.0010759522,Low
CUST_27721,29,140250,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.06,N,9,0.022510009,Low
CUST_27722,30,140250,MORTGAGE,15.0,VENTURE,D,25000,15.31,0,0.14,Y,10,0.080621004,Low
CUST_27723,35,140250,OWN,19.0,MEDICAL,C,24000,12.73,0,0.14,N,10,0.0011541767,Low
CUST_27724,33,140250,MORTGAGE,17.0,EDUCATION,E,10000,18.39,1,0.06,N,5,0.516534,Medium
CUST_27725,28,140250,MORTGAGE,12.0,HOMEIMPROVEMENT,B,25000,10.25,0,0.14,N,6,0.12871592,Low
CUST_27726,32,140250,MORTGAGE,15.0,DEBTCONSOLIDATION,D,2400,14.42,1,0.01,N,10,0.98821366,High
CUST_27727,31,140250,MORTGAGE,15.0,DEBTCONSOLIDATION,C,3500,13.48,0,0.02,Y,7,0.033318944,Low
CUST_27728,28,140250,MORTGAGE,1.0,VENTURE,C,21125,13.16,0,0.12,Y,5,0.032596666,Low
CUST_27729,31,70550,RENT,2.0,MEDICAL,D,16000,17.49,1,0.19,N,8,0.9879049,High
CUST_27730,33,140250,MORTGAGE,5.0,HOMEIMPROVEMENT,A,20000,6.99,0,0.11,N,6,0.024237905,Low
CUST_27731,31,140250,MORTGAGE,13.0,MEDICAL,C,11200,14.27,0,0.06,N,5,0.1144471,Low
CUST_27732,30,140250,MORTGAGE,5.0,MEDICAL,A,14000,6.03,0,0.08,N,9,0.0119376555,Low
CUST_27733,30,140250,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.03,N,5,0.011330664,Low
CUST_27734,30,140250,MORTGAGE,13.0,PERSONAL,B,28000,10.65,0,0.16,N,6,0.053818665,Low
CUST_27735,27,140250,MORTGAGE,7.0,HOMEIMPROVEMENT,A,16000,7.49,0,0.09,N,8,0.01928031,Low
CUST_27736,29,140250,MORTGAGE,2.0,MEDICAL,A,20000,7.49,0,0.11,N,10,0.022148762,Low
CUST_27737,29,140250,MORTGAGE,13.0,DEBTCONSOLIDATION,C,12000,12.99,0,0.07,Y,5,0.062143516,Low
CUST_27738,27,140250,MORTGAGE,2.0,MEDICAL,C,8000,13.23,0,0.04,Y,7,0.03219034,Low
CUST_27739,27,100000,RENT,12.0,VENTURE,B,16000,11.11,0,0.16,N,5,0.0007219707,Low
CUST_27740,32,140250,MORTGAGE,2.0,PERSONAL,C,15600,13.48,0,0.09,Y,10,0.029846206,Low
CUST_27741,30,140250,MORTGAGE,2.0,PERSONAL,A,7200,6.62,0,0.04,N,5,0.012642068,Low
CUST_27742,27,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,11.83,1,0.09,N,10,0.06261119,Low
CUST_27743,34,140250,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,12.84,0,0.08,Y,9,0.06049581,Low
CUST_27744,34,101000,RENT,0.0,VENTURE,A,16000,6.17,0,0.16,N,9,0.00043996243,Low
CUST_27745,27,105000,RENT,1.0,HOMEIMPROVEMENT,B,16000,10.99,0,0.15,N,8,0.066264436,Low
CUST_27746,34,140250,MORTGAGE,18.0,DEBTCONSOLIDATION,C,18250,13.48,0,0.1,Y,5,0.044160623,Low
CUST_27747,28,107000,RENT,4.0,HOMEIMPROVEMENT,C,16000,13.49,0,0.15,N,6,0.077129304,Low
CUST_27748,27,140250,MORTGAGE,2.0,VENTURE,D,5125,14.84,0,0.03,Y,6,0.15738744,Low
CUST_27749,30,140250,MORTGAGE,5.0,HOMEIMPROVEMENT,E,16000,16.35,0,0.08,N,8,0.071056046,Low
CUST_27750,27,110000,RENT,6.0,EDUCATION,C,16000,15.27,0,0.15,N,8,0.07699118,Low
CUST_27751,29,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,B,11125,10.59,0,0.06,N,6,0.055352848,Low
CUST_27752,34,140250,MORTGAGE,14.0,VENTURE,C,6000,14.27,0,0.03,N,8,0.01613661,Low
CUST_27753,34,140250,MORTGAGE,18.0,PERSONAL,A,6000,6.92,0,0.03,N,10,0.01354906,Low
CUST_27754,30,110000,RENT,9.0,HOMEIMPROVEMENT,C,16000,13.48,0,0.15,Y,6,0.05875411,Low
CUST_27755,30,140250,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5000,5.79,0,0.03,N,6,0.011230521,Low
CUST_27756,28,140250,MORTGAGE,12.0,HOMEIMPROVEMENT,A,10000,9.32,0,0.05,N,10,0.038265936,Low
CUST_27757,27,140250,MORTGAGE,9.0,PERSONAL,A,7000,6.03,0,0.04,N,10,0.008539412,Low
CUST_27758,31,140250,MORTGAGE,1.0,MEDICAL,B,7800,9.63,0,0.04,N,8,0.026872704,Low
CUST_27759,35,140250,MORTGAGE,3.0,EDUCATION,C,25000,13.48,0,0.13,Y,7,0.044182867,Low
CUST_27760,29,108000,RENT,11.0,EDUCATION,B,16000,10.99,1,0.15,N,7,0.07249293,Low
CUST_27761,30,140250,MORTGAGE,14.0,DEBTCONSOLIDATION,C,21600,13.11,0,0.11,N,8,0.057610363,Low
CUST_27762,31,140250,MORTGAGE,4.0,VENTURE,A,9000,7.88,0,0.04,N,6,0.0011519453,Low
CUST_27763,29,140250,MORTGAGE,4.0,MEDICAL,A,12000,7.88,0,0.06,N,7,0.027606254,Low
CUST_27764,31,140250,OWN,4.0,HOMEIMPROVEMENT,B,23500,10.99,0,0.12,N,5,0.003996078,Low
CUST_27765,30,140250,OWN,14.0,VENTURE,A,16000,7.49,0,0.08,N,5,4.6432848e-05,Low
CUST_27766,29,140250,OWN,13.0,EDUCATION,B,23000,12.18,0,0.12,N,9,0.0018093747,Low
CUST_27767,32,140250,MORTGAGE,0.0,EDUCATION,B,10000,10.71,1,0.05,N,7,0.107194595,Low
CUST_27768,33,140250,MORTGAGE,5.0,HOMEIMPROVEMENT,B,25000,9.76,0,0.13,N,9,0.08440431,Low
CUST_27769,29,140250,MORTGAGE,9.0,MEDICAL,B,6000,10.99,0,0.03,N,8,0.031857017,Low
CUST_27770,34,130000,RENT,18.0,VENTURE,A,16000,6.03,0,0.12,N,6,0.00048391108,Low
CUST_27771,32,130000,RENT,0.0,PERSONAL,A,16000,7.49,0,0.12,N,10,0.015767029,Low
CUST_27772,33,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,C,20000,14.27,0,0.1,Y,7,0.08416723,Low
CUST_27773,28,140250,OWN,4.0,VENTURE,A,12000,7.49,0,0.06,N,8,4.1423475e-05,Low
CUST_27774,31,140250,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,11.12,0,0.07,N,9,0.067494035,Low
CUST_27775,29,140250,MORTGAGE,0.0,VENTURE,B,18000,11.83,0,0.09,N,10,0.0029015034,Low
CUST_27776,27,140250,MORTGAGE,11.0,DEBTCONSOLIDATION,D,15000,17.58,1,0.08,N,8,0.993835,High
CUST_27777,32,140250,OWN,16.0,EDUCATION,B,25000,11.12,0,0.12,N,5,0.0021343527,Low
CUST_27778,29,140250,MORTGAGE,5.0,VENTURE,C,3600,14.26,1,0.02,N,7,0.03401987,Low
CUST_27779,33,140250,MORTGAGE,17.0,DEBTCONSOLIDATION,B,20000,9.91,0,0.1,N,7,0.051913414,Low
CUST_27780,29,140250,MORTGAGE,2.0,MEDICAL,B,14000,12.42,0,0.07,N,6,0.060744897,Low
CUST_27781,27,140250,RENT,0.0,HOMEIMPROVEMENT,A,16000,5.79,0,0.09,N,8,0.015218886,Low
CUST_27782,29,140250,RENT,14.0,EDUCATION,B,16000,12.69,0,0.08,N,7,0.09271433,Low
CUST_27783,28,140250,RENT,0.0,PERSONAL,C,16000,10.91,0,0.08,Y,9,0.08089278,Low
CUST_27784,31,140250,MORTGAGE,2.0,MEDICAL,B,15000,10.99,0,0.07,N,10,0.063634284,Low
CUST_27785,29,140250,RENT,1.0,HOMEIMPROVEMENT,B,16000,11.58,0,0.05,N,8,0.097408734,Low
